id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,genres,description
449,449,449,449,1,5108261168,5198388538199,"Emily Davis, Robert Taylor",1900.0,The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices,The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices,eng,4.04,7085,7085,708,141,566,1062,2479,2837,https://example.com/bookcovers/449.jpg,https://example.com/bookcovers/small/449.jpg,"Biography, Horror","This is a fictional description for the book 'The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices' by Emily Davis, Robert Taylor."
450,450,450,450,1,1784696345,2467662260476,Michael Brown,1940.0,The Height of the Scream,The Height of the Scream,eng,1.09,6610,6610,661,1983,1652,1322,991,662,https://example.com/bookcovers/450.jpg,https://example.com/bookcovers/small/450.jpg,"Fantasy, Thriller",This is a fictional description for the book 'The Height of the Scream' by Michael Brown.
451,451,451,451,1,6738148224,5429440157776,"John Wilson, James Brown, Sarah Taylor",1928.0,Woodrow Wilson,Woodrow Wilson,eng,3.52,317,317,31,15,31,79,126,66,https://example.com/bookcovers/451.jpg,https://example.com/bookcovers/small/451.jpg,"Self-help, Young Adult","This is a fictional description for the book 'Woodrow Wilson' by John Wilson, James Brown, Sarah Taylor."
452,452,452,452,1,0350645279,2184422410650,"Sarah Anderson, Robert Wilson, Emily Brown",2005.0,"Hallo, hier bin ich!","Hallo, hier bin ich!",eng,3.92,2557,2557,255,127,255,639,1022,514,https://example.com/bookcovers/452.jpg,https://example.com/bookcovers/small/452.jpg,"Romance, Science Fiction, Thriller","This is a fictional description for the book 'Hallo, hier bin ich!' by Sarah Anderson, Robert Wilson, Emily Brown."
453,453,453,453,1,1356625936,8855822572172,Michelle Brown,2015.0,Die Prüfungen der Engel,Die Prüfungen der Engel,eng,2.62,3913,3913,391,1173,978,782,586,394,https://example.com/bookcovers/453.jpg,https://example.com/bookcovers/small/453.jpg,Horror,This is a fictional description for the book 'Die Prüfungen der Engel' by Michelle Brown.
454,454,454,454,1,3556121652,9661298179642,"Michelle Thomas, David Wilson",1959.0,A Life's Work: Learning to Overrule My Mindless Brain,A Life's Work: Learning to Overrule My Mindless Brain,eng,2.04,4458,4458,445,1337,1114,891,668,448,https://example.com/bookcovers/454.jpg,https://example.com/bookcovers/small/454.jpg,"Self-help, Horror","This is a fictional description for the book 'A Life's Work: Learning to Overrule My Mindless Brain' by Michelle Thomas, David Wilson."
455,455,455,455,1,4761393688,0605870821265,"Sarah Taylor, Robert Smith, Emily Davis",1935.0,A Bag of Bones N' Chocolate Biscuits,A Bag of Bones N' Chocolate Biscuits,eng,1.66,9509,9509,950,2852,2377,1901,1426,953,https://example.com/bookcovers/455.jpg,https://example.com/bookcovers/small/455.jpg,"Self-help, Science Fiction","This is a fictional description for the book 'A Bag of Bones N' Chocolate Biscuits' by Sarah Taylor, Robert Smith, Emily Davis."
456,456,456,456,1,7365541746,8025045700618,Michelle Miller,1971.0,The Gumma wars,The Gumma wars,eng,2.51,9522,9522,952,2856,2380,1904,1428,954,https://example.com/bookcovers/456.jpg,https://example.com/bookcovers/small/456.jpg,Horror,This is a fictional description for the book 'The Gumma wars' by Michelle Miller.
457,457,457,457,1,2731843564,3422600348698,"Michael Taylor, Robert Smith",2002.0,Mimis Village And How Basic Health Care Transformed It,Mimis Village And How Basic Health Care Transformed It,eng,2.2,9287,9287,928,2786,2321,1857,1393,930,https://example.com/bookcovers/457.jpg,https://example.com/bookcovers/small/457.jpg,"Non-fiction, Self-help, Literary Fiction","This is a fictional description for the book 'Mimis Village And How Basic Health Care Transformed It' by Michael Taylor, Robert Smith."
458,458,458,458,1,3921599051,4827881677628,"John Brown, Michelle Wilson, Michelle Thomas",1985.0,World War II,World War II,eng,2.05,4480,4480,448,1344,1120,896,672,448,https://example.com/bookcovers/458.jpg,https://example.com/bookcovers/small/458.jpg,Mystery,"This is a fictional description for the book 'World War II' by John Brown, Michelle Wilson, Michelle Thomas."
459,459,459,459,1,9420196239,9459061055907,"Jennifer Taylor, David Brown, David Miller",1939.0,Ninna nanna,Ninna nanna,eng,3.15,5826,5826,582,582,873,2330,1456,585,https://example.com/bookcovers/459.jpg,https://example.com/bookcovers/small/459.jpg,"Romance, Science Fiction","This is a fictional description for the book 'Ninna nanna' by Jennifer Taylor, David Brown, David Miller."
460,460,460,460,1,1500198743,9321594070809,"Michelle Thomas, Michael Brown",1966.0,The Holiday Trap,The Holiday Trap,eng,4.42,8637,8637,863,172,690,1295,3022,3458,https://example.com/bookcovers/460.jpg,https://example.com/bookcovers/small/460.jpg,Non-fiction,"This is a fictional description for the book 'The Holiday Trap' by Michelle Thomas, Michael Brown."
461,461,461,461,1,1371957841,9202874687968,John Miller,1917.0,Something Special,Something Special,eng,1.26,8376,8376,837,2512,2094,1675,1256,839,https://example.com/bookcovers/461.jpg,https://example.com/bookcovers/small/461.jpg,"Literary Fiction, Self-help, Horror",This is a fictional description for the book 'Something Special' by John Miller.
462,462,462,462,1,4861189291,7400425126135,"Michael Wilson, Sarah Miller, Robert Wilson",1930.0,Palatul de hârtie,Palatul de hârtie,eng,1.72,1074,1074,107,322,268,214,161,109,https://example.com/bookcovers/462.jpg,https://example.com/bookcovers/small/462.jpg,"Romance, Fantasy, Science Fiction","This is a fictional description for the book 'Palatul de hârtie' by Michael Wilson, Sarah Miller, Robert Wilson."
463,463,463,463,1,4867510354,7682213477987,"Robert Moore, David Smith, David Davis",1971.0,Alacrity,Alacrity,eng,1.52,5860,5860,586,1758,1465,1172,879,586,https://example.com/bookcovers/463.jpg,https://example.com/bookcovers/small/463.jpg,"Self-help, Mystery","This is a fictional description for the book 'Alacrity' by Robert Moore, David Smith, David Davis."
464,464,464,464,1,4098346826,0723785449180,John Smith,1956.0,Deadly Force,Deadly Force,eng,1.89,4686,4686,468,1405,1171,937,702,471,https://example.com/bookcovers/464.jpg,https://example.com/bookcovers/small/464.jpg,Romance,This is a fictional description for the book 'Deadly Force' by John Smith.
465,465,465,465,1,0063182613,1031319443660,Linda Wilson,2008.0,Bitter Sweet Distraction,Bitter Sweet Distraction,eng,3.7,9317,9317,931,465,931,2329,3726,1866,https://example.com/bookcovers/465.jpg,https://example.com/bookcovers/small/465.jpg,Thriller,This is a fictional description for the book 'Bitter Sweet Distraction' by Linda Wilson.
466,466,466,466,1,6319645453,3295014674721,Emily Taylor,1986.0,Jilted,Jilted,eng,1.18,6963,6963,696,2088,1740,1392,1044,699,https://example.com/bookcovers/466.jpg,https://example.com/bookcovers/small/466.jpg,"Mystery, Biography, Young Adult",This is a fictional description for the book 'Jilted' by Emily Taylor.
467,467,467,467,1,9650511057,5207030947622,Robert Taylor,1927.0,The Science of Storytelling,The Science of Storytelling,eng,2.76,3865,3865,386,1159,966,773,579,388,https://example.com/bookcovers/467.jpg,https://example.com/bookcovers/small/467.jpg,"Science Fiction, Horror",This is a fictional description for the book 'The Science of Storytelling' by Robert Taylor.
468,468,468,468,1,3927040997,3164600569223,"John Moore, Linda Brown, James Johnson",1966.0,A Colorado Match                            Love Inspired,A Colorado Match                            Love Inspired,eng,3.38,309,309,30,30,46,123,77,33,https://example.com/bookcovers/468.jpg,https://example.com/bookcovers/small/468.jpg,"Self-help, Romance, Fantasy","This is a fictional description for the book 'A Colorado Match                            Love Inspired' by John Moore, Linda Brown, James Johnson."
469,469,469,469,1,8829255938,9805530807842,"Sarah Wilson, Emily Anderson",1921.0,A Fine Line: A balance to survive,A Fine Line: A balance to survive,eng,1.37,777,777,77,233,194,155,116,79,https://example.com/bookcovers/469.jpg,https://example.com/bookcovers/small/469.jpg,Fantasy,"This is a fictional description for the book 'A Fine Line: A balance to survive' by Sarah Wilson, Emily Anderson."
470,470,470,470,1,2636362310,1831375315356,Michelle Miller,2016.0,Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life,Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life,eng,3.5,9202,9202,920,460,920,2300,3680,1842,https://example.com/bookcovers/470.jpg,https://example.com/bookcovers/small/470.jpg,Thriller,This is a fictional description for the book 'Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life' by Michelle Miller.
471,471,471,471,1,6621458225,1947015061441,Sarah Wilson,1960.0,Great sects and schisms in Judaism,Great sects and schisms in Judaism,eng,3.44,5968,5968,596,596,895,2387,1492,598,https://example.com/bookcovers/471.jpg,https://example.com/bookcovers/small/471.jpg,Non-fiction,This is a fictional description for the book 'Great sects and schisms in Judaism' by Sarah Wilson.
472,472,472,472,1,7716254149,4219131864870,"Michelle Brown, Michelle Johnson, Sarah Miller",1994.0,When the Night Falls,When the Night Falls,eng,3.5,3045,3045,304,152,304,761,1218,610,https://example.com/bookcovers/472.jpg,https://example.com/bookcovers/small/472.jpg,"Biography, Young Adult, Horror","This is a fictional description for the book 'When the Night Falls' by Michelle Brown, Michelle Johnson, Sarah Miller."
473,473,473,473,1,7218409399,2086951748710,"Michelle Johnson, Michelle Miller",1958.0,The lady of secrets,The lady of secrets,eng,3.98,8490,8490,849,424,849,2122,3396,1699,https://example.com/bookcovers/473.jpg,https://example.com/bookcovers/small/473.jpg,"Mystery, Literary Fiction, Biography","This is a fictional description for the book 'The lady of secrets' by Michelle Johnson, Michelle Miller."
474,474,474,474,1,4146881793,0836857542477,"Robert Thomas, Michael Brown, Emily Brown",1955.0,We Are Theologians: Strengthening the People of God,We Are Theologians: Strengthening the People of God,eng,1.5,7170,7170,717,2151,1792,1434,1075,718,https://example.com/bookcovers/474.jpg,https://example.com/bookcovers/small/474.jpg,"Young Adult, Thriller, Self-help","This is a fictional description for the book 'We Are Theologians: Strengthening the People of God' by Robert Thomas, Michael Brown, Emily Brown."
475,475,475,475,1,0282361217,0916818379498,"Michael Smith, Emily Thomas",2008.0,Girls out late (Girls #3),Girls out late (Girls #3),eng,3.93,1742,1742,174,87,174,435,696,350,https://example.com/bookcovers/475.jpg,https://example.com/bookcovers/small/475.jpg,"Horror, Historical Fiction","This is a fictional description for the book 'Girls out late (Girls #3)' by Michael Smith, Emily Thomas."
476,476,476,476,1,5764997953,4718294207310,Robert Wilson,1902.0,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,eng,3.0,2048,2048,204,204,307,819,512,206,https://example.com/bookcovers/476.jpg,https://example.com/bookcovers/small/476.jpg,"Biography, Literary Fiction, Horror",This is a fictional description for the book 'What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream' by Robert Wilson.
477,477,477,477,1,2700202595,4000279616710,"Sarah Taylor, Sarah Anderson",1958.0,Economics For Dummies,Economics For Dummies,eng,2.48,1754,1754,175,526,438,350,263,177,https://example.com/bookcovers/477.jpg,https://example.com/bookcovers/small/477.jpg,"Thriller, Mystery, Self-help","This is a fictional description for the book 'Economics For Dummies' by Sarah Taylor, Sarah Anderson."
478,478,478,478,1,7277389406,2791755502009,Sarah Davis,1910.0,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,eng,4.56,8723,8723,872,87,348,872,2180,5236,https://example.com/bookcovers/478.jpg,https://example.com/bookcovers/small/478.jpg,"Horror, Non-fiction",This is a fictional description for the book 'Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them' by Sarah Davis.
479,479,479,479,1,1069826647,4554374478084,"Michelle Moore, Michael Smith, Sarah Wilson",1989.0,Moving Up On Manolos,Moving Up On Manolos,eng,4.0,2610,2610,261,52,208,391,913,1046,https://example.com/bookcovers/479.jpg,https://example.com/bookcovers/small/479.jpg,Thriller,"This is a fictional description for the book 'Moving Up On Manolos' by Michelle Moore, Michael Smith, Sarah Wilson."
480,480,480,480,1,7483030480,2091532378181,"Emily Smith, Robert Anderson, Robert Davis",1992.0,The British Constitution,The British Constitution,eng,3.12,3555,3555,355,355,533,1422,888,357,https://example.com/bookcovers/480.jpg,https://example.com/bookcovers/small/480.jpg,"Fantasy, Young Adult","This is a fictional description for the book 'The British Constitution' by Emily Smith, Robert Anderson, Robert Davis."
481,481,481,481,1,9636420945,5992502968518,"Linda Miller, Robert Wilson",1930.0,The Abode,The Abode,eng,4.01,4900,4900,490,98,392,735,1715,1960,https://example.com/bookcovers/481.jpg,https://example.com/bookcovers/small/481.jpg,"Self-help, Non-fiction","This is a fictional description for the book 'The Abode' by Linda Miller, Robert Wilson."
482,482,482,482,1,0629942711,4448594242645,Linda Brown,1914.0,"Das einzige Kind, Im Zeichen des Löwen","Das einzige Kind, Im Zeichen des Löwen",eng,2.16,2988,2988,298,896,747,597,448,300,https://example.com/bookcovers/482.jpg,https://example.com/bookcovers/small/482.jpg,"Thriller, Historical Fiction, Young Adult","This is a fictional description for the book 'Das einzige Kind, Im Zeichen des Löwen' by Linda Brown."
483,483,483,483,1,7531906551,9544097672112,"David Davis, Michelle Brown, Robert Taylor",1993.0,Las estrellas nos atacan,Las estrellas nos atacan,eng,4.43,7672,7672,767,153,613,1150,2685,3071,https://example.com/bookcovers/483.jpg,https://example.com/bookcovers/small/483.jpg,"Young Adult, Horror","This is a fictional description for the book 'Las estrellas nos atacan' by David Davis, Michelle Brown, Robert Taylor."
484,484,484,484,1,7831061560,3487451158903,"Linda Thomas, Jennifer Anderson, Linda Smith",2009.0,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,eng,4.75,608,608,60,6,24,60,152,366,https://example.com/bookcovers/484.jpg,https://example.com/bookcovers/small/484.jpg,"Historical Fiction, Science Fiction, Self-help","This is a fictional description for the book 'Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie' by Linda Thomas, Jennifer Anderson, Linda Smith."
